1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
0.81799591002,0.40899795501,40.0,0.204498977505,1.02249488753,0.204498977505,0,0,0.204498977505,0,0.204498977505,0,0,4.70347648262,0,2.45398773006,0,0.613496932515,0,0,0,0,0.40899795501,0.204498977505,0.204498977505,60.0,0.204498977505,0,0,0.613496932515,1.22699386503,0,0,0,0,0,0.204498977505,0,0,0.40899795501,0,0.204498977505,0,0.204498977505,0,0,0.204498977505,0,0,0.204498977505,0,0,0,0,0.204498977505,0,0,0,0,0,0,0.204498977505,0.204498977505,0,0.204498977505,0,0,0,0,0,0.204498977505,0.40899795501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40899795501,0,0,0,0,0,0,0,0,0,0.204498977505,0,0,0.204498977505,0,0,0,0,0,0,0,0,0,0,0,0.204498977505,0,0,0,0,0,0.204498977505,0,0,0,0,0,0,0,0,0,0,0,0,0.40899795501,0,0,0,0,0,0,0,0.204498977505,0,0,0,0.204498977505,0,0,0,0,0,0,0,0,0,0,0,0.204498977505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204498977505,0,0,ham
0,0.727272727273,25.0,0,0.727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727273,0,0,0,0,0,0,0,75.0,0,0,0,0.727272727273,2.18181818182,0,0,0,0,0,0.363636363636,0,0,0.727272727273,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0.363636363636,0,0,0,0,0,0.363636363636,0.727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,ham
0,0,0,0.649350649351,0,0.649350649351,1.2987012987,0.649350649351,0,0,0.649350649351,1.2987012987,0.649350649351,1.94805194805,0,1.2987012987,0,0,0,0.649350649351,0,0,0,0,0,100.0,0,0,1.2987012987,0,0.649350649351,0,1.94805194805,0,0,0,0.649350649351,0.649350649351,0.649350649351,0,0,0,0,0,0,0,0,0,0,3.8961038961,0,0,0,0,0,0,0,0,1.2987012987,0,0,0,0,0,0,0,0.649350649351,0,0,0,0,0,0,0,0.649350649351,0,0.649350649351,0.649350649351,0.649350649351,0,0.649350649351,0,0,0,0,0.649350649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649351,0,0,0.649350649351,0,0,0,0,0,0,1.2987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649351,0,0,0,0,0,0,0,0,0.649350649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649351,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94805194805,0,0,0,0,0,0,0,0,0,0,1.2987012987,0,0,ham
0,0,0,0.970873786408,0,0.970873786408,1.94174757282,0.970873786408,0,0,0,1.94174757282,0.970873786408,2.91262135922,0,1.94174757282,0,0,0,0.970873786408,0,0,0,0,0,100.0,0,0,1.94174757282,0,0,0,2.91262135922,0,0,0,0,0,0.970873786408,0,0,0,0,0,0,0,0,0,0,2.91262135922,0,0,0,0,0,0,0,0,1.94174757282,0,0,0,0,0,0,0,2.91262135922,0,0,0,0,0,0,0,0,0,0,0,0.970873786408,0,0.970873786408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786408,0,0,0,0.970873786408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786408,0,0,0,0,0,0,0,0,0.970873786408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786408,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94174757282,0,0,0,0,0,0,0,0,0,0,0.970873786408,0,0,ham
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,100.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666667,0,0,1.66666666667,0,0,0,3.33333333333,0,1.66666666667,1.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666667,0,0,0,0,0,0,0,0,0,0,0,1.66666666667,0,0,0,0,0,0,0,0,0,1.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0.729927007299,0.729927007299,0.729927007299,0,0,1.4598540146,0,1.4598540146,0,0.729927007299,6.56934306569,2.9197080292,3.6496350365,0,2.1897810219,0,0,0,2.1897810219,0,1.4598540146,1.4598540146,0,0.729927007299,2.1897810219,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4598540146,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767,0,0,0,0,0,0,0,0,0,0,15.1162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767,0,1.16279069767,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,1.83486238532,0,0.917431192661,0,0,0,0,0.917431192661,0,0,9.17431192661,0.917431192661,4.5871559633,0,0.917431192661,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192661,0,0,0,0,0,0,0,0.917431192661,0,0,0,0,0,0,0,0,0,0,2.75229357798,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192661,0,0,0,0,0,0,0,0,0,0.917431192661,0.917431192661,0,0,0.917431192661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192661,0.917431192661,1.83486238532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192661,0,0,0,0,0.917431192661,0,0,ham
9.21985815603,0,0,1.41843971631,0.709219858156,1.41843971631,2.83687943262,2.12765957447,0,0,2.83687943262,0,1.41843971631,2.12765957447,0,1.41843971631,0,0.709219858156,0,0,0,0,0.709219858156,0.709219858156,0.709219858156,0,0,1.41843971631,0,0.709219858156,0,0,1.41843971631,0,0,0,0,0,0.709219858156,0,0,0,100.0,2.83687943262,0,0,0,0,0,4.25531914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858156,0,0,0.709219858156,0,0,0,0,0,0,0,0,0.709219858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41843971631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83687943262,0,0,0,0,0,0.709219858156,0,ham
0,0,0,0,2.08333333333,0,0,0,2.08333333333,0,0,0,0,0,2.08333333333,0,0,0,0,0,0,4.16666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333,0,0,0,0,0,0,0,2.08333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2.85714285714,0,0,0,2.85714285714,0,0,0,0,0,8.57142857143,0,0,2.85714285714,0,0,0,2.85714285714,0,0,0,0,0,0,0,0,0,0,2.85714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,0.515463917526,0,0,1.03092783505,0.515463917526,0,0,0,0,0,0.515463917526,0,0,1.03092783505,0,0,0,1.03092783505,0,0,0,9.09090909091,0,0,0,0,0,0,0.515463917526,0,0,0,0,1.03092783505,0,0,0,0,90.9090909091,0,0,0.515463917526,0,0,0,0,0,1.54639175258,0,0,0,0,0,0,0,0.515463917526,0,0,0,0,0,0,0,0,0,0,0,0.515463917526,0,0,0,0,0,0,0,0,0,0,0,0,0.515463917526,0,0,0,0,0,0,0,0,0,0,1.03092783505,0,0,0,0,0,0,1.03092783505,0,0,0,0,0,0,0,5.67010309278,0.515463917526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57731958763,0,0.515463917526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515463917526,0,0,0,0,0,0,0.515463917526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
4.83870967742,0,0,1.61290322581,0,1.61290322581,0,0,0,0,1.61290322581,1.61290322581,1.61290322581,0,0,0,1.61290322581,0,0,0,1.61290322581,0,3.22580645161,1.61290322581,1.61290322581,0,0,1.61290322581,0,1.61290322581,0,0,0,0,1.61290322581,1.61290322581,0,0,0,0,0,0,0,0,1.61290322581,0,0,1.61290322581,0,3.22580645161,0,0,0,1.61290322581,1.61290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322581,0,4.83870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83870967742,0,0,0,0,0,0,0,0,3.22580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1.12781954887,0,0,0.375939849624,0,0.375939849624,0,3.75939849624,0,0,0.751879699248,0,0.375939849624,0,0,0,0,0,0.375939849624,0.375939849624,0.375939849624,0.375939849624,0.751879699248,0.375939849624,0.375939849624,80.0,0,0.751879699248,0,0.751879699248,0,0,0,0,0,0.375939849624,0,0,0,0,0,0,0,0,0.751879699248,0,0,0,0,0.751879699248,0,0,0,0,3.00751879699,0,0,1.12781954887,0,0,20.0,0,0,0,0,0.375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375939849624,0,0.751879699248,0,0,0,0,0,0,0,0.375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751879699248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0.887573964497,0,0.887573964497,0,0,0,0,0.591715976331,0.295857988166,0.295857988166,12.7218934911,0,6.50887573964,0,0,0,0,0,0,0,0,0.295857988166,100.0,0,0,0.295857988166,0,0.295857988166,0,0,0.591715976331,0,0,0,0,0,0,0,0,0,0,0.295857988166,0,0,0,0,0.887573964497,0,0,0,0,0,1.47928994083,0,0,0,0,0,0,0.887573964497,0.295857988166,0,0,0.295857988166,0,0,0,0,1.47928994083,0,0,0.295857988166,0,0,0,0,0,0,0,0,0,0,0.295857988166,0,0,0,0,0,0,0,0,0.591715976331,0,0,0,0,0,0,0,0.295857988166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591715976331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295857988166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
