Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
tf_csv_data,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,486.0,32.0,0.0,93.82239382239382,6.177606177606178,0.0,0.8566486785664869,0.06173499133354319,0.24838415074658524,14.99644784684255,54.76256851516004,449.7135910945078,8144.8817636172125,-7695.1681725227045,0.8681729557809031,15.723709968372997,-14.855537012592094,376.7946201030147,0.7274027415116114,43366.97184783742,0.9239130434782609,340.0,0.02666666666666667,4.0,0.9733333333333334,146.0,0.07608695652173914,28.0,0.9883720930232558,0.9239130434782609,0.9550561797752809,0.8616430844481701,0.9806702898550724,0.9913975041446511,0.9382239382239382,0.04097756141234403,0.959022438587656,0.06177606177606178,0.9451409250928097,0.9382239382239382,0.939470770931445,0.8616430844481701,0.9751541953444127,0.9482398068006944,0.9281453738382577,0.9382239382239382,0.064,0.026,0.063479,0.02124,46227.0,7638118.0,865849.0,93.82239382239382,50.0,?,?
tf_csv_data,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,475.0,43.0,0.0,91.6988416988417,8.301158301158301,0.0,0.8055385797349445,0.08339990074389715,0.28825282310412775,20.25921175205771,63.55262575120293,449.7135910945078,10715.44872659457,-10265.735135500063,0.8681729557809031,20.68619445288527,-19.818021497104368,351.3630332940543,0.6783070140811859,40439.93719726705,0.9157608695652174,337.0,0.08,12.0,0.92,138.0,0.08423913043478261,31.0,0.9656160458452722,0.9157608695652174,0.9400278940027894,0.808528823158661,0.9546739130434783,0.9723815492753295,0.916988416988417,0.0812275474231996,0.9187724525768004,0.08301158301158301,0.9224554285167025,0.916988416988417,0.9183606742400567,0.808528823158661,0.9540863689776734,0.9266028383050967,0.9026158278791376,0.916988416988417,0.069,0.021,0.068333,0.017920000000000002,46227.0,7638118.0,865849.0,91.6988416988417,50.0965250965251,?,?
tf_csv_data,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,486.0,32.0,0.0,93.82239382239382,6.177606177606178,0.0,0.8561061147956527,0.061776079287764844,0.2485479064007995,15.006428788757475,54.798672591071075,449.7135910945078,9448.825050270905,-8999.111459176398,0.8681729557809031,18.240975000522983,-17.37280204474208,376.7635823269462,0.7273428230249928,43363.399571883434,0.9266304347826086,341.0,0.03333333333333333,5.0,0.9666666666666667,145.0,0.07336956521739131,27.0,0.9855491329479769,0.9266304347826086,0.9551820728291317,0.8603262830007778,0.9688496376811594,0.9821982729225537,0.9382239382239382,0.04492683677466286,0.9550731632253371,0.06177606177606178,0.94427716080492,0.9382239382239382,0.9393825685385788,0.8603262830007778,0.9665597896032678,0.9412358939874378,0.927901595420777,0.9382239382239382,0.066,0.021,0.062270000000000006,0.017665,46227.0,7638118.0,865849.0,93.82239382239382,50.0,?,?
tf_csv_data,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,484.0,33.0,0.0,93.61702127659575,6.382978723404255,0.0,0.8506342855642034,0.06335861705065737,0.25100243336471817,15.383043750901379,55.30823549927785,449.21929173802397,7708.6451933553635,-7259.425901617339,0.8688961155474352,14.91033886529084,-14.041442749743403,374.3863324573275,0.7241515134571131,43093.78005306354,0.9291553133514986,341.0,0.04666666666666667,7.0,0.9533333333333334,143.0,0.07084468664850137,26.0,0.9798850574712644,0.9291553133514986,0.9538461538461538,0.8537973730160723,0.9755858310626703,0.9862275424676082,0.9361702127659575,0.05368156608112548,0.9463184339188746,0.06382978723404255,0.9410848994488027,0.9361702127659575,0.9372230117644643,0.8537973730160724,0.9724921075793589,0.9481429436463905,0.9251989389920424,0.9361702127659575,0.063,0.022,0.061874000000000005,0.017823000000000002,46227.0,7639755.0,864212.0,93.81044487427467,50.09671179883946,?,?
tf_csv_data,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,479.0,38.0,0.0,92.64990328820116,7.350096711798839,0.0,0.8302604067667745,0.07349980509191383,0.27110535618623877,17.84525562651787,59.73790247394375,449.21929173802397,9447.293103913504,-8998.07381217548,0.8688961155474352,18.27329420486171,-17.404398089314274,362.58507750129706,0.7013251015498976,41735.39530090845,0.9128065395095368,335.0,0.04,6.0,0.96,144.0,0.08719346049046321,32.0,0.9824046920821115,0.9128065395095368,0.9463276836158193,0.8359169465930671,0.9689282470481381,0.9835460927602069,0.9264990328820116,0.05369249337247482,0.9463075066275253,0.0735009671179884,0.9347578234456628,0.9264990328820116,0.9280804590141558,0.835916946593067,0.9645459113132602,0.9352410999118532,0.9148816332189527,0.9264990328820116,0.065,0.021,0.063903,0.01781,46227.0,7639755.0,864212.0,92.64990328820116,50.0,?,?
tf_csv_data,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,481.0,36.0,0.0,93.03675048355899,6.963249516441006,0.0,0.8385888229784577,0.06983750943865774,0.26392086903841133,16.956075008548716,58.15480504422205,449.21929173802397,8446.769883711246,-7997.550591973221,0.8688961155474352,16.33804619673355,-15.469150081186115,366.9823106510842,0.7098303881065459,42241.53930716852,0.9182561307901907,337.0,0.04,6.0,0.96,144.0,0.08174386920980926,30.0,0.9825072886297376,0.9182561307901907,0.9492957746478874,0.8434865612202839,0.9690099909173479,0.9824498611343144,0.9303675048355899,0.05211137404539921,0.9478886259546008,0.06963249516441006,0.9375591991520242,0.9303675048355899,0.9317695988957603,0.8434865612202839,0.9660691089689872,0.9395178776315816,0.9190923317683881,0.9303675048355899,0.063,0.021,0.062407,0.017405999999999998,46227.0,7639755.0,864212.0,93.03675048355899,50.09671179883946,?,?
tf_csv_data,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,492.0,25.0,0.0,95.16441005802707,4.835589941972921,0.0,0.886412570635123,0.04928620653206511,0.22091075112087255,11.966357643073788,48.67755138278675,449.21929173802397,7156.663846898737,-6707.444555160712,0.8688961155474352,13.842676686457905,-12.973780570910469,391.2752273470105,0.7568186215609488,45037.77816041503,0.9427792915531336,346.0,0.02666666666666667,4.0,0.9733333333333334,146.0,0.05722070844686648,21.0,0.9885714285714285,0.9427792915531336,0.9651324965132496,0.8890685998070945,0.9787193460490463,0.9891421467198352,0.9516441005802708,0.03553147569380394,0.9644685243061961,0.048355899419729204,0.9554031698967359,0.9516441005802708,0.9523674530435535,0.8890685998070946,0.9769379516072078,0.9583402609571426,0.9431340716004735,0.9516441005802708,0.063,0.021,0.062522,0.017545,46227.0,7639755.0,864212.0,95.16441005802707,50.09671179883946,?,?
tf_csv_data,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,461.0,56.0,0.0,89.16827852998065,10.831721470019342,0.0,0.7544609539317458,0.1083059596840077,0.3290772247855645,26.295954581369216,72.51196891562546,449.21929173802397,14846.789289061424,-14397.5699973234,0.8688961155474352,28.717193982710686,-27.84829786716325,321.5549565051673,0.6219631653871708,37012.618702328065,0.8746594005449592,321.0,0.06666666666666667,10.0,0.9333333333333333,140.0,0.12534059945504086,46.0,0.9697885196374623,0.8746594005449592,0.9197707736389684,0.7640392118695541,0.9543415077202543,0.9765880552287541,0.8916827852998066,0.0836900514215141,0.9163099485784859,0.10831721470019343,0.9068000242038691,0.8916827852998066,0.8946922126218596,0.7640392118695541,0.9486995469214728,0.9136604163808368,0.8765520534861508,0.8916827852998066,0.067,0.023,0.064481,0.018143999999999997,46227.0,7639755.0,864212.0,89.16827852998065,50.0,?,?
tf_csv_data,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,485.0,32.0,0.0,93.81044487427467,6.189555125725338,0.0,0.8559813360725663,0.0618949750716959,0.2487822231810625,15.027681376435119,54.81901351824194,449.21929173802397,5885.9143318145925,-5436.695040076568,0.8688961155474352,11.384747256894762,-10.515851141347326,376.263863950879,0.7277831024194952,43309.89352252368,0.9264305177111717,340.0,0.03333333333333333,5.0,0.9666666666666667,145.0,0.07356948228882834,27.0,0.9855072463768116,0.9264305177111717,0.9550561797752809,0.8602082647113598,0.9879927338782925,0.9937962702357205,0.9381044487427466,0.04500726436490829,0.9549927356350916,0.061895551257253385,0.9441675972773363,0.9381044487427466,0.9392626415462116,0.8602082647113598,0.981209731965138,0.9537419879958992,0.9278386488938516,0.9381044487427466,0.065,0.021,0.064116,0.017545,46227.0,7639755.0,864212.0,93.81044487427467,50.0,?,?
tf_csv_data,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,488.0,29.0,0.0,94.39071566731141,5.609284332688588,0.0,0.8711864115539594,0.056080734976399114,0.23678819237681428,13.616023200678464,52.176136031301205,449.21929173802397,6813.802956657284,-6364.58366491926,0.8688961155474352,13.179502817518925,-12.310606701971489,383.11210527764894,0.741029217171468,44098.1610950846,0.9209809264305178,338.0,0.0,0.0,1.0,150.0,0.07901907356948229,29.0,1.0,0.9209809264305178,0.9588652482269504,0.8785053933010845,0.9869391462306993,0.9950573149932345,0.9439071566731141,0.022926230242596407,0.9770737697574036,0.05609284332688588,0.9529948240277493,0.9439071566731141,0.9452256510653976,0.8785053933010845,0.9803827714210924,0.9533871653242687,0.9353596757852077,0.9439071566731141,0.065,0.022,0.062756,0.018251,46227.0,7639755.0,864212.0,94.39071566731141,50.0,?,?
tf_csv_data,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,484.0,34.0,0.0,93.43629343629344,6.563706563706564,0.0,0.8476892209768923,0.06563706386255962,0.2561972184359126,15.94432563724862,56.48515690642503,449.71359109451464,8436.335985213063,-7986.622394118549,0.8681729557809162,16.286362905816723,-15.418189950035808,372.20422200987633,0.7185409691310354,42838.6424761997,0.9211956521739131,339.0,0.03333333333333333,5.0,0.9666666666666667,145.0,0.07880434782608696,29.0,0.9854651162790697,0.9211956521739131,0.952247191011236,0.8526313917138753,0.9726086956521739,0.9835176777068245,0.9343629343629344,0.046500615522354655,0.9534993844776455,0.06563706563706563,0.9414115111789529,0.9343629343629344,0.9356876941146606,0.8526313917138753,0.9686690028537855,0.9406950577074233,0.9236544597031489,0.9343629343629344,0.063,0.021,0.061853,0.01713,46227.0,7638118.0,865849.0,93.43629343629344,50.0,?,?
tf_csv_data,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,480.0,38.0,0.0,92.66409266409266,7.335907335907336,0.0,0.8310444276591362,0.073135904769583,0.27007123409624123,17.76591780313011,59.5440345799619,449.71359109451464,10314.100617148035,-9864.38702605352,0.8681729557809162,19.911391152795435,-19.043218197014518,363.26267572690506,0.7012792967700869,41809.52007040809,0.9103260869565217,335.0,0.03333333333333333,5.0,0.9666666666666667,145.0,0.08967391304347826,33.0,0.9852941176470589,0.9103260869565217,0.9463276836158192,0.8375603006070568,0.9729166666666667,0.9867790459452134,0.9266409266409267,0.04964817301773823,0.9503518269822617,0.07335907335907337,0.9358672712935767,0.9266409266409267,0.9283215034558565,0.8375603006070568,0.9678622139219965,0.9392110794678323,0.915237012539617,0.9266409266409267,0.065,0.02,0.064461,0.016424,46227.0,7638118.0,865849.0,92.85714285714286,50.0965250965251,?,?
tf_csv_data,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4655.0,518.0,470.0,48.0,0.0,90.73359073359073,9.266409266409266,0.0,0.7873781426372498,0.09257086222595841,0.3041087535051796,22.486989590853412,67.04846665872122,449.71359109451464,13237.861551380478,-12788.147960285964,0.8681729557809162,25.555717280657294,-24.687544324876377,340.3600087438571,0.6570656539456701,39173.55007162548,0.8940217391304348,329.0,0.06,9.0,0.94,141.0,0.10597826086956522,39.0,0.9733727810650887,0.8940217391304348,0.9320113314447592,0.7944239104792892,0.9602445652173913,0.9787974310249128,0.9073359073359073,0.07331416820547254,0.9266858317945275,0.09266409266409266,0.9183420529574375,0.9073359073359073,0.9095791277094394,0.7944239104792891,0.9561133960047004,0.9250395491471841,0.8932783929951069,0.9073359073359073,0.065,0.021,0.06285199999999999,0.016785,46227.0,7638118.0,865849.0,90.73359073359073,50.0,?,?
tf_csv_data,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,489.0,28.0,0.0,94.58413926499033,5.415860735009671,0.0,0.8725390060930511,0.05415860738619286,0.23272001907928697,13.149343620357202,51.27971648757222,449.21929173803034,5823.271215981878,-5374.051924243848,0.8688961155474475,11.263580688552956,-10.394684573005508,385.3829160617695,0.7454215010865948,44359.54302062316,0.9400544959128065,345.0,0.04,6.0,0.96,144.0,0.05994550408719346,22.0,0.9829059829059829,0.9400544959128065,0.9610027855153204,0.8748626281825628,0.9730063578564941,0.9822920680693354,0.9458413926499033,0.045786896737096745,0.9542131032629032,0.05415860735009671,0.9494138832769953,0.9458413926499033,0.9466090581114432,0.8748626281825627,0.9715411872800708,0.9485593228076449,0.9361975952893058,0.9458413926499033,0.063,0.02,0.062969,0.016657,46227.0,7639755.0,864212.0,94.58413926499033,50.0,?,?
tf_csv_data,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,486.0,31.0,0.0,94.00386847195358,5.996131528046422,0.0,0.8617873558757837,0.06075138623953211,0.2455280561175282,14.750025741620222,54.10195975947384,449.21929173803034,7276.626894564822,-6827.407602826791,0.8688961155474475,14.07471352913892,-13.205817413591472,377.55513749842777,0.7302807301710402,43458.52570650638,0.9209809264305178,338.0,0.013333333333333334,2.0,0.9866666666666667,148.0,0.07901907356948229,29.0,0.9941176470588236,0.9209809264305178,0.9561527581329562,0.8681001480304756,0.9858764759309718,0.9931080674884676,0.9400386847195358,0.03239109162235141,0.9676089083776487,0.059961315280464215,0.9482880179577322,0.9400386847195358,0.9413692045426623,0.8681001480304755,0.9789854308638006,0.9500839747964762,0.9306757674456829,0.9400386847195358,0.064,0.021,0.063397,0.01686,46227.0,7639755.0,864212.0,94.00386847195358,50.09671179883946,?,?
tf_csv_data,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01411291857E7,4656.0,517.0,479.0,38.0,0.0,92.64990328820116,7.350096711798839,0.0,0.8283292555050682,0.07349353073332636,0.27108321683489567,17.843732254684262,59.73302408116624,449.21929173803034,9094.896518723861,-8645.67722698583,0.8688961155474475,17.591676051690254,-16.722779936142803,362.58976319493615,0.7013341647871105,41735.93464819112,0.9209809264305178,338.0,0.06,9.0,0.94,141.0,0.07901907356948229,29.0,0.9740634005763689,0.9209809264305178,0.9467787114845939,0.831731201872712,0.9761943687556767,0.9896394642849928,0.9264990328820116,0.0655181064514939,0.9344818935485061,0.0735009671179884,0.9320948408460538,0.9264990328820116,0.927766512794673,0.8317312018727121,0.9714404699789358,0.9455269660810506,0.914014355742297,0.9264990328820116,0.066,0.02,0.063471,0.016498000000000002,46227.0,7639755.0,864212.0,92.64990328820116,50.0,?,?
