905.85,-484.98,-120.03,-38.669,-43.272,22.424,-11.488,-3.5826,-3.1842,-9.4254,-0.056424,3.2807,-1.8374,1.5369,1.7331,-1.1438,-0.37983,-0.77166,1.0569,-0.84324,-2.88,-0.6307,-0.0044218,-0.53533,-0.1214,0.81643,-0.64109,0.21259,0.89465,-1.4534,-1.1308,-2.4452,1.3842,0.73458,-0.23389,-0.68925,-0.48408,-0.57584,0.26898,-0.32073,-1.0593,-1.1358,-0.21377,-1.3058,-0.9657,-0.5613,-0.22107,0.19536,-0.73521,-0.7108,-1.5546,-0.57947,-0.069184,-0.52423,0.25211,-0.39696,-0.16807,0.30719,-0.24096,-0.042861,-1.448,0.39142,-0.67409,-0.12782,-0.12907,-1.1596,0.23696,0.095658,-0.35903,-0.27463,0.4256,-0.33167,0.064807,0.44651,-0.18886,-0.019133,1.106,0.0038805,0.056663,0.42306,0.16684,-0.60241,0.12535,0.46549,-0.73263,-0.1991,0.30898,-0.69253,-0.29796,-0.50313,-0.70231,-0.37324,-0.22321,-0.61193,0.0459,0.36492,0.27811,-0.67182,-0.4142,0.32736,0.25659,-0.46414,0.028402,0.28084,-0.34761,-0.0171,-0.24529,0.048751,0.0070956,0.33562,-0.085067,-0.70667,-0.24365,-0.62918,-0.095811,-0.01016,0.52449,0.83361,-0.47753,0.099781
-484.98,1410.6,306.99,70.014,28.248,22.113,13.209,11.923,-6.659,19.209,4.331,-8.715,7.167,0.4078,-1.5472,-2.1,-1.0689,0.42446,2.6449,1.9333,1.8863,-1.0157,-1.1317,-0.010111,-1.1538,-1.6675,1.4589,-1.5272,-0.53918,0.068816,0.27341,3.685,0.44735,-1.0181,1.7517,1.767,1.1529,1.6439,0.36691,0.33624,2.0927,0.94791,0.63683,1.9696,2.1397,0.9187,1.5777,-1.2758,1.3348,0.57768,1.5723,0.97958,0.44349,0.39363,0.37298,0.42398,0.51668,-0.50709,0.43845,-0.11017,1.005,-0.19882,0.73079,-0.48847,-1.7048,2.3733,-2.2686,0.88923,0.31772,0.17339,0.22677,-0.58027,-0.17567,1.9473,0.93673,-2.1876,-0.46605,0.50965,-0.10886,-0.41397,-0.93183,0.31477,0.10488,-0.92448,0.78473,-0.6343,0.40813,-0.14801,0.60004,0.98352,0.25326,0.56183,-0.25254,-0.59924,0.16872,0.7229,-1.0405,0.31097,-0.34911,0.92204,-0.29318,0.20998,-0.07541,-0.044298,0.28897,-0.069016,-0.38045,0.74762,0.096392,-0.29722,0.61583,-0.66502,-0.12978,-0.29995,0.38509,0.32466,-0.43835,0.56118,0.097077,0.45418
-120.03,306.99,409.8,-123.03,3.7572,4.2448,-1.1388,1.0503,0.95344,-1.3005,1.972,-2.2132,1.9492,0.70237,-1.4609,-0.081352,0.9063,-2.1122,1.5699,0.18112,0.070119,-0.33835,0.077652,-0.3942,0.35202,-0.023639,-0.22869,-0.11316,0.0063403,0.72521,-0.1717,-0.22865,0.066113,-0.29791,-0.67059,0.75378,-0.29084,-0.19518,0.55157,0.2934,0.57577,0.57757,-0.44389,-0.090343,-0.10415,-0.23886,0.096921,-0.0088791,0.31327,0.085732,-0.2484,-0.29583,0.34365,0.27486,0.34891,0.10301,0.99063,0.14364,-0.65016,-0.27517,-0.023177,-0.12545,-0.10108,0.02913,-0.43522,1.1652,-0.59068,-0.18629,0.34212,-0.17859,0.54791,-0.46522,-0.49261,0.67878,-0.092063,1.1308,0.22668,0.10749,-0.045971,-0.25171,0.12765,0.15301,0.4675,-0.69112,0.41536,0.0064827,0.14857,-0.18151,0.16037,-0.015268,-0.22316,0.36227,-0.21453,-0.13339,-0.60652,-0.076556,-0.48375,0.17145,-0.006653,-0.031185,0.23876,0.55649,-0.016832,-0.014085,-0.04778,0.26476,0.079238,0.24363,-0.18209,0.042659,-0.020064,0.10714,0.10414,-0.0021857,0.38619,-0.21964,-0.49171,0.73909,0.99352,-0.040242
-38.669,70.014,-123.03,477.53,18.392,11.475,-3.8911,3.4962,2.6541,1.9377,1.3356,-3.1004,2.8252,-0.27046,1.6458,-1.8017,-2.6611,2.5256,1.0451,1.0812,0.47937,-1.5187,0.48213,-0.27016,-2.0864,0.053823,0.65711,-1.0748,0.67586,-0.81157,0.6749,1.8564,0.85995,-0.85711,0.36784,0.40367,1.8887,0.22101,-0.60534,0.41393,-0.40957,-0.94501,0.57878,-0.27624,0.29681,0.78648,0.60081,-0.6176,0.65926,0.40076,-0.1451,-0.64594,0.02238,-0.86679,0.70427,0.33301,0.10438,1.3313,1.5573,0.67318,0.02656,0.88754,-0.033129,-0.10704,-1.3003,-0.24454,-0.42308,-0.90433,-1.3949,-0.2575,-0.90484,0.55714,0.1776,-0.50858,-0.26384,0.09065,-1.7525,-0.60388,-0.0062771,-0.28148,0.27156,-0.32069,-0.77472,-0.060218,0.2797,-0.13749,-0.11049,0.9292,-1.0501,0.16495,0.24974,0.35585,-0.79682,-0.070022,0.36998,0.53669,-0.1386,0.33149,-0.56921,0.32686,-0.70705,0.36961,-0.42966,0.098951,0.23158,-0.32286,0.052933,-0.33276,0.0067941,-0.18546,-0.314,-0.41655,0.66066,-0.34575,-0.15534,0.62637,0.014273,-0.31763,0.2475,-0.2857
-43.272,28.248,3.7572,18.392,2.6805,-0.54063,0.39428,0.3203,0.22933,0.52488,0.099408,-0.31608,0.20736,-0.072604,-0.028594,-0.07697,-0.10341,0.11916,0.029047,0.079735,0.12409,-0.035336,0.001396,-0.0097884,-0.055737,-0.026983,0.058676,-0.054627,-0.021174,0.032334,0.074839,0.21009,-0.0029739,-0.082549,0.016621,0.045453,0.087233,0.036625,-0.019764,0.021526,0.031597,0.020017,0.031241,0.048633,0.053853,0.047856,0.037206,-0.047739,0.046117,0.041127,0.061822,0.0030121,-0.003316,-0.0040464,0.019724,0.0369,0.027148,0.051164,0.043526,0.030749,0.07633,0.0032534,0.028117,-0.0031244,-0.050505,0.033397,-0.033737,-0.034849,-0.036842,0.0023158,-0.047197,0.031038,0.0045129,-0.037443,-0.00059514,0.0063208,-0.10779,-0.012839,-0.0075011,-0.02616,0.0096946,0.0038164,-0.0304,-0.029125,0.046194,0.0017991,-0.017186,0.067372,-0.025263,0.04011,0.041313,0.034156,-0.0148,0.021078,0.0074931,0.0071443,-0.020148,0.038622,-0.00028075,-0.00069029,-0.036576,0.040035,-0.016608,-0.0095944,0.024605,-0.0077382,0.010669,-0.011531,-0.0023294,-0.024682,-0.0054856,0.016788,0.036494,0.013384,0.00070388,0.022586,-0.027605,-0.046492,0.035671,-0.012869
22.424,22.113,4.2448,11.475,-0.54063,1.8788,-0.24639,0.26945,-0.22297,0.16072,0.13886,-0.21551,0.20961,0.060498,0.082475,-0.20161,-0.1079,0.022579,0.15776,0.016453,-0.064354,-0.099664,-0.0080131,-0.015746,-0.09215,-0.0062696,0.022012,-0.061216,0.054653,-0.06858,-0.04849,-0.0080468,0.086768,-0.009473,0.039546,0.029795,0.051291,0.034257,-0.0022469,0.022016,0.0028233,-0.047348,0.011126,-0.016258,0.02052,0.019394,0.045035,-0.038487,0.041584,-0.0014342,-0.029662,-0.028489,0.025603,-0.033652,0.04005,0.0049926,0.0088789,0.0171,0.063909,0.00097381,-0.044297,0.039631,-0.0058628,-0.011928,-0.081191,0.03899,-0.074754,-0.00059481,-0.03723,-0.02362,0.00113,-0.018571,-0.0064805,0.073733,0.011164,-0.042437,-0.013232,-0.0059817,0.003631,-0.012175,-0.022344,-0.011909,-0.0089908,-0.011847,0.001424,-0.028996,0.023195,-0.014034,-0.021991,-0.0023195,-0.020963,0.0089713,-0.046896,-0.04456,0.01027,0.047622,-0.026029,-0.007088,-0.044711,0.046948,-0.012229,-0.0030902,-0.012473,0.012316,-0.0038852,-0.0094573,-0.013702,0.016056,0.00011282,0.0045751,0.0032581,-0.057917,0.0033346,-0.04172,0.0044208,0.021327,0.0064755,0.046676,0.00064473,0.0074362
-11.488,13.209,-1.1388,-3.8911,0.39428,-0.24639,0.35017,0.10338,-0.12502,0.32874,0.005208,0.0054273,0.15819,-0.0041719,-0.068307,-0.06707,-0.030727,0.012156,0.0049248,-0.010464,0.0085453,0.0032015,-0.025737,0.0025861,0.018542,-0.017187,0.010719,-0.0059375,-0.023584,0.0020747,-0.023247,0.024625,0.018691,-0.010463,0.020828,-0.010512,-0.012743,0.034481,-0.0028328,-0.0093523,0.01062,0.016882,0.0052246,0.035413,0.016867,-0.0011721,0.0051137,-0.017007,3.3119e-05,0.0042101,0.032842,0.0278,-0.0035247,0.017527,-0.013925,-6.5271e-05,-0.0041132,-0.022838,-0.0071851,-0.0004014,0.028118,-0.023256,0.014319,-0.00016265,0.0067022,0.01088,-0.01283,0.030302,0.016019,0.0079484,0.0027196,-0.0052278,0.0087571,0.0069638,0.013941,-0.03992,0.0087376,0.023254,-0.0047582,0.0027179,-0.014266,0.0023764,-0.0034561,-0.00091052,0.0012878,-0.0053866,0.003357,0.00028448,0.017539,0.020684,0.01174,0.00033488,0.016715,0.0007877,0.0051543,-0.00042623,-0.0025172,-0.0017802,0.009222,0.004645,0.0013282,-0.0062656,0.0024974,-0.0042589,0.0039381,0.0018691,-0.0020098,0.0068475,0.0018554,-0.0049974,0.010765,0.0042498,-0.0083879,0.0079051,-0.00068022,-0.00014282,-0.0009055,-0.01257,-0.013685,0.010521
-3.5826,11.923,1.0503,3.4962,0.3203,0.26945,0.10338,0.19328,-0.20816,0.1763,0.23539,-0.25202,0.16138,0.165,-0.21749,-0.17566,-0.15054,0.042776,0.11839,0.028348,-0.053731,-0.10577,-0.024027,-0.039381,-0.010259,-0.0050145,0.003959,-0.050381,0.021262,-0.054727,-0.049985,0.040793,0.069374,-0.0091268,0.011582,-0.016947,-0.0085116,0.030961,0.0035161,0.015543,-0.00083794,-0.0068761,0.00068709,0.0048422,-0.0025554,0.0030577,0.011202,-0.034561,0.019118,-0.014538,-0.00015408,-0.0080351,-0.0037115,-0.0010608,0.019465,0.0072309,0.0055649,0.0055816,0.026842,0.018014,0.0010681,0.018522,-0.0035832,0.0027166,-0.030067,0.010516,-0.011603,0.010363,-0.0036524,-0.0085817,0.0020516,0.0033706,9.6143e-05,0.010493,0.0021923,0.0021879,-0.016681,0.0087041,-0.0045199,-0.011091,-0.010771,-0.006439,-0.021395,-0.010717,0.0076805,-0.0084661,0.01571,0.0098911,-0.0064206,0.026496,0.0021057,0.014091,-0.015642,-0.013901,-0.0020769,0.012219,-0.010184,-0.0055996,-0.0099536,0.020654,-0.0048806,0.011936,-0.0047497,0.0034693,8.1223e-06,0.0016603,0.0028239,0.0059936,-0.005296,0.0028406,0.003804,-0.0081384,0.0018876,-0.0013869,-0.0034843,0.0048331,-0.0024873,0.0036601,-0.0019799,0.0064212
-3.1842,-6.659,0.95344,2.6541,0.22933,-0.22297,-0.12502,-0.20816,0.58953,-0.066565,-0.50675,0.19955,-0.34569,-0.53853,0.74222,0.047472,0.24541,-0.038097,-0.19263,-0.15993,0.10912,0.23772,0.036232,0.074775,-0.013777,0.017391,0.037699,0.077296,-0.047072,0.15669,0.13142,-0.036366,-0.12196,-0.015086,-0.026201,0.058841,0.061819,-0.040318,-0.01169,-0.034446,0.01285,-0.0064574,0.018008,-0.0051464,0.040614,0.014108,0.016944,0.015801,-0.027385,0.042455,0.0087146,-0.0040332,0.014397,-0.01629,-0.030141,0.027243,0.013726,0.010386,-0.028767,-0.042226,0.024893,-0.050315,0.023296,-0.013348,0.032701,-0.0027175,-0.033341,-0.031298,-0.022802,-0.0022519,-0.023429,-0.0032241,0.0047977,-0.00038157,0.0068346,-0.025357,0.0016865,-0.018123,0.0042976,0.007166,0.013576,0.0071311,0.048524,0.015365,-0.0037548,0.022892,-0.050813,-0.012107,-0.00039875,-0.049375,0.0040146,-0.017392,0.022142,0.024919,0.012831,-0.0006809,0.0094289,0.019906,0.0062891,-0.034217,-0.012458,-0.023236,0.00087111,-0.017706,0.0059356,-0.010568,-0.0036822,-0.0099292,0.0085334,-0.018104,-0.0066716,0.0078094,0.0059908,-0.0093405,0.0032959,0.0070901,-0.0069929,-0.025567,0.022146,-0.017579
-9.4254,19.209,-1.3005,1.9377,0.52488,0.16072,0.32874,0.1763,-0.066565,0.56859,-0.080255,0.026359,0.47738,-0.20656,0.21228,-0.4873,-0.15277,-0.0052488,0.05137,-0.12357,-0.050924,-0.010717,0.0050957,0.0011745,-0.0023576,0.018219,-0.0063907,-0.00015052,-0.019675,-0.013563,-0.074001,-0.010736,0.15104,-0.018979,0.025813,0.0009462,0.019903,0.067227,-0.015448,-0.0063118,-0.037279,-0.019222,-0.0063652,0.017072,-0.0025732,-0.024054,0.012287,-0.027829,0.0018054,0.031752,0.010453,0.0089499,0.0074285,0.014965,-0.015222,0.013569,0.048125,0.0036576,0.020898,0.021304,0.031343,-0.037422,0.010075,-0.00012789,-0.014628,0.028535,-0.058993,0.032498,-0.011489,-0.0047106,-0.018615,-0.0022107,0.027547,0.015122,0.0093063,-0.050043,-0.0018311,0.02878,-0.014086,0.0084259,-0.011158,-0.0057055,-0.0097115,0.00023713,-0.0023824,0.0088313,-0.0075955,0.0054371,0.0034197,0.020372,0.024016,0.017341,0.011411,-0.0048164,0.020215,0.017233,0.0072945,-0.0049116,-0.0059359,0.021261,-0.011353,-0.017965,-0.011714,-0.013555,0.0068746,0.0011894,0.0044696,0.0081131,-0.0054172,-0.0061877,0.0050995,-0.0076341,-0.0067482,-0.0054345,-0.012282,0.016198,-0.011767,-0.013195,0.0026426,0.015449
