-0.00094128,-0.37069,0.0018801,-0.00018226,0.0018613,0.015595,-0.00042944,-3.9582e-05,-0.0032363,0.0011059,0.0030719,0.0019588,0.00017111,-0.0011598,0.00011106,0.021966,-0.00061425,-0.0029749,-0.0021496,6.4509e-06,0.0022733,-0.00032186,-0.00040461,0.92115,0.00017678,0.016473,0.00038601,0.00019929,-0.0015983,0.00040774,0.021073,0.042796,0.00022283,-0.00085932,0.0002721,0.021703,-0.001107,-0.072265,0.00010641,-0.0023995,-0.0014904,-0.00087766,0.00046145,-0.0016002,-0.00047689,0.00084055,-0.0010404,-0.00040751,-4.0143e-05,-0.070287,-0.0017079,-0.0018601,5.7253e-05,-0.00020769,-0.00038787,-0.00048137,0.00044314,-0.00032333,-0.00043329,-8.4684e-05,7.0788e-05,-0.00021081,-0.00055692,-0.00039716,-0.00038641,-0.0018102,0.00024946,-0.0025301,-0.00032773,0.00013547,-0.00029117,-0.00061799,-0.00046165,-6.8618e-05,-0.00033688,-0.00051744,0.0015594,-0.00017412,-0.00050362,-0.002937,-3.2466e-05,-0.00028317,-4.5908e-05,-0.00028538,0.00022768,-0.00038135,-0.00064437,0.0037658,-0.00079386,-0.00023901,0.00025817,-4.0192e-05,-0.00015828,-0.00010468,-0.00052914,-0.00041226,-0.00055468,-1.7683e-05,0.00011946,-3.5555e-05,-0.0003419,-0.00045034,-8.4576e-05,-0.00023102,0.0004579,-0.0028972,-0.00025425,0.00030276,-0.00030266,-0.00010959,-6.354e-05,-4.824e-05,0.0031129,0.0010196,-0.00040042,-3.1241e-05,-7.8266e-05,0.00053994,-0.00025863,-0.00034514,0.0014929,-9.77e-06,-0.00013224,0.0022459,7.6066e-05,-0.00029861,-0.00039748,-0.00010455,-0.00070381,-0.00052278,-7.0955e-05,5.7319e-06,-2.9157e-05,-0.00010082,5.9204e-05,-0.00023306,-0.00034796,-0.00011415,0.0029215,5.4197e-05,3.4578e-05,-5.6505e-05,0.0004408,-0.00011524,-0.00016326,-0.00046261,-0.00041292,5.8947e-05,-4.5148e-05,-0.00021897,0.00040824,-8.4903e-06,-0.00035213,-0.00017656,1.9924e-05,-0.00031145,-6.3769e-05,-6.1942e-05,0.00012081,0.00054629,-0.00043028,-0.00032534,9.7373e-05,0.00024759,-0.00025252,-8.4351e-05,-0.00022332,-0.00044048,0.00038595,0.00015143,-0.00018784,5.5067e-05,-7.7627e-05,-8.0578e-05,-0.0002274,0.00015102,-0.00038996,-0.0003392,2.8776e-05,-6.9549e-05,-0.00047659,0.0002896,3.711e-05,6.0966e-06,-0.00010965,6.3642e-05,0.00028274,-0.00014505,-0.00024331,-0.00024063,0.00031584,-0.00019194,-0.00047394,0.0010909,0.00033851,-0.00022885,-0.00036472,1.7465e-05,-0.00010187,-0.00023509
-0.013787,0.87359,-0.002105,-0.0024399,-0.0023006,-0.007014,-0.0081545,-0.0039562,0.0034792,-0.0018035,-0.001378,-0.00068647,-0.011771,-0.010995,-0.0063007,0.0043885,-0.0028428,0.0017146,0.0027684,-0.0087313,-0.00098462,-0.0014025,-0.0012073,0.31305,-0.0008988,0.0022199,-0.00060066,-0.0016881,0.0018513,-0.0031842,0.0060147,0.011876,0.0031537,0.0011628,-0.0021921,0.0058301,0.0014809,-0.14984,-0.0016146,0.0036407,0.0012169,0.0012079,-0.0019863,0.0023713,-0.0019414,-0.0012793,0.0017909,-0.0032152,-0.0018528,-0.33927,0.0029155,-0.0021931,-0.0011455,-0.00032717,-0.0023346,0.00043236,-0.0028236,-0.0016012,0.00035992,-0.0012969,-0.00089663,0.00027173,0.00063765,0.00067481,0.00041143,-0.0044405,-0.00072407,-0.0049421,0.00054737,-0.00080937,0.00010954,0.00065565,0.00059936,0.0004072,0.0013539,-0.0021779,-0.00060984,-0.00094004,0.00061486,-0.0057841,6.5852e-05,-0.0015013,-0.0005805,0.00063909,-0.00035769,0.00060258,0.0010882,0.00057087,0.0011513,-0.0017758,-0.0012857,-0.00092836,0.000338,-0.00013561,0.00063149,-0.00015712,0.00084499,0.00026019,0.00044955,0.0004044,0.00070507,0.0005324,0.00028073,0.0004959,-0.00025587,-0.0055296,-0.00030073,-0.00093419,0.00056994,0.00024865,-0.00056283,-0.00035814,0.00066772,-0.0013309,0.00033583,-0.00099257,0.00022418,-0.00068384,-0.0015567,0.00031638,-0.00018396,3.5188e-05,0.00047279,0.00033771,-0.0017023,0.00020169,-0.0013191,4.2356e-05,0.00038622,0.00030842,0.00010478,-0.00075004,-7.9252e-05,0.00024768,-0.00025549,0.000497,0.00057976,-0.00035244,0.00048586,0.00014318,-0.00042766,-0.00076809,-0.00029201,0.00021247,0.00028004,-0.00031523,0.00034636,-0.00041129,0.00042355,0.00054242,-0.00093479,-0.00038357,0.00092062,0.00022365,6.908e-05,0.00031488,0.00010841,-5.1975e-05,-0.00049072,-0.00016031,0.00055779,0.0006291,0.00013273,-2.0257e-05,0.00022077,0.00041344,-0.00031505,0.00061752,-0.0014696,-0.00013072,0.00030644,-0.00012182,0.00022139,0.00019508,0.00025658,5.863e-05,0.00037765,0.00021129,9.4078e-05,2.9141e-05,7.8308e-06,-0.0012838,-0.00071072,0.00011423,3.6473e-05,1.9692e-05,-3.4152e-05,0.00020653,-0.00030004,0.00064042,-0.00069896,2.9468e-06,0.00088955,-0.00068558,-0.00033953,-9.1385e-05,-0.0012699,7.8202e-05,7.8162e-05,0.00028034
-0.0083542,0.20402,0.0021119,0.0012491,0.0020487,-0.0043367,0.0016756,0.0042544,-0.0012223,0.0015125,0.00089298,0.0010801,0.014771,0.011629,0.0080971,0.001005,0.00090789,0.00047612,-0.0015338,0.01567,0.0012889,0.00072045,0.00072983,0.10728,0.0015202,0.0040049,0.0010052,-0.0017686,-0.00074235,-0.0027467,0.0018424,0.0056659,-0.0019831,3.041e-05,0.0037851,0.002318,-0.00025225,-0.49022,0.001353,-0.00057061,-0.00062323,-0.00049699,0.0023805,-1.4306e-05,-0.0015626,0.0021115,-0.00064649,0.0042766,0.0011111,0.83995,-0.00027167,0.00044427,-0.0010176,0.00025341,0.0010585,-0.0005209,-0.0014234,0.0018195,-0.00015046,0.00031776,0.0013912,-0.00063322,-0.00053754,-0.0003575,-0.00027328,-0.0020929,0.00084609,-0.0039199,-0.00023478,0.00017183,-0.00026533,-0.00076972,-7.1662e-05,-0.00019123,-0.00042147,0.0029828,0.00025124,0.00020062,-0.0005165,-0.0040639,-9.5397e-05,0.00087908,0.001032,-0.00011641,-0.00051601,-0.00021497,0.00010499,0.00028411,-6.9228e-05,0.0031805,0.002277,0.001047,-0.00020403,-0.00091308,-0.00054608,-0.0010229,-0.00039346,-0.00016767,-0.0002193,-4.8687e-05,-0.00047539,-0.00010077,-0.00014591,1.9254e-05,0.00034384,-0.0043169,-0.001162,-0.0003732,-0.00019811,-8.963e-05,-0.00044343,0.00015325,0.00026085,0.0011921,-0.00015404,0.0010011,-0.00022275,0.0010588,0.00055038,-0.00042649,-0.00019419,-0.00010856,-7.857e-05,0.00029569,0.0012682,-0.00010665,0.0018391,-0.00018342,0.00014394,-0.00023614,7.8492e-05,0.00028071,-0.0003282,-3.8014e-05,3.3288e-05,7.6199e-05,-7.0993e-05,0.0006668,0.00023398,-0.00038569,0.00027978,0.0011041,0.00031655,-0.00022669,-0.00020844,-0.00059131,-0.00029714,0.0002448,-0.00029347,-0.00020783,-0.00028493,0.00013991,-0.00027313,-9.9564e-05,-5.0246e-05,0.00029349,-8.5986e-05,0.0004411,0.00032762,-0.00021603,-0.00034063,0.00011209,-7.1181e-05,7.6378e-05,-0.0001688,2.2324e-05,-0.00074833,-3.1973e-06,0.0008533,0.00014159,-5.6963e-05,-0.00013962,0.00010266,9.6754e-05,0.00028366,-0.00016741,-0.00029703,-0.0001624,-7.8932e-05,-0.00011676,-0.00067071,-0.0021536,0.00075044,-0.00011797,-8.392e-05,-7.0339e-05,-0.00033842,-0.00016739,-0.0011037,-0.00014176,0.00030523,-0.00032228,0.00010425,0.00038089,-6.1886e-06,-0.00028368,4.1651e-05,-4.5443e-05,0.00022238,-0.00017069
-0.027545,0.23748,-0.00034848,0.0024563,-0.00046463,-0.025605,-0.0072276,0.00052338,0.00073918,-0.00022766,-0.0005299,-0.00031341,0.012848,0.010707,0.0064525,-0.0035458,-0.00071606,-0.0017335,0.0010685,0.0035527,0.00081822,-0.00035672,-0.00039705,0.19478,0.00097885,-0.0014959,-0.00016903,-0.0029398,-4.6377e-05,-0.0012888,-0.0018128,0.0001732,-0.0027644,0.00036581,0.0024976,-0.00038784,0.00080073,0.85482,-0.00081522,0.0012375,-0.0018413,0.0012028,0.002983,0.00029322,-0.0039525,0.0010103,0.00092615,0.0014419,0.0015938,0.41519,0.00078599,-0.001761,0.001187,-0.0012037,-0.0034683,0.00019909,-0.0057297,0.0010096,5.2669e-05,0.00085217,-0.00048401,-7.776e-05,0.0010052,0.00064081,-6.1222e-05,-0.0082117,-0.00016134,-0.010964,0.0010544,-0.00091796,0.00047398,0.0011815,0.0005008,0.00052631,0.00027285,0.0016087,-0.0011534,-0.00045833,0.00079299,-0.013085,0.00031103,0.0014196,-1.4151e-05,-6.3503e-05,-0.0012052,0.00042696,0.00013488,-0.0013429,0.00055708,0.00099706,0.0012651,-6.0326e-05,-0.00034599,0.0016041,0.00068404,0.00059831,0.00096032,0.00031061,0.00020693,0.00019905,0.001352,0.00059216,0.00036255,0.00036116,-0.00023935,-0.013103,0.0022168,-0.0016712,0.00033022,0.00015963,-0.0010053,0.00045746,-0.0011345,-0.00062668,-0.00018169,0.0014996,0.00017228,7.2109e-06,0.00086085,0.00085322,-0.0018233,2.895e-05,-4.359e-05,-0.00037732,0.0021019,5.1033e-05,0.00098848,-8.7351e-05,0.00042179,-0.00077591,7.8952e-05,0.0001494,-0.0003151,0.00011648,-0.00021755,1.22e-05,0.00021499,2.9722e-05,-0.00083279,0.00065043,-8.3318e-05,0.00091678,0.00010448,0.00054226,0.00026955,-0.001433,1.2952e-05,0.00082612,0.00015083,0.00043079,-0.001816,0.00036612,0.00080891,8.8643e-05,0.00011503,0.00010392,0.00049213,0.00041314,0.00065664,-0.00075812,0.00046618,0.00019686,3.3853e-05,0.00021999,-0.00018433,-1.0236e-05,0.0016101,0.00041502,-0.0016187,-0.0005878,2.5196e-05,-0.0005221,0.00024162,0.00026343,0.00015554,0.00022761,0.00054351,-0.00055798,0.00015162,-0.00010874,-0.00024428,0.00031085,0.00070946,0.00019818,-0.00030974,0.00012594,-0.00064073,-3.8631e-05,0.0016533,0.00039226,0.0017998,0.00054743,-6.519e-07,-0.0015099,0.00026607,-0.00060645,-0.00033912,8.2254e-05,0.00037008,0.00018478
0.39712,0.027767,-0.0065102,-0.019887,-0.010395,0.58231,0.047711,-0.01755,-0.0090749,-0.010775,-0.0086985,-0.0018962,-0.0606,-0.029908,-0.032755,0.22373,-0.028773,-0.013155,-0.0066663,-0.026946,0.00055509,-0.01382,-0.017253,-0.032913,-0.0061095,0.18418,-0.0078458,-0.034969,-0.0058039,-0.014607,0.22258,0.4505,-0.0030567,-0.0049195,-0.0092983,0.22327,-0.0021059,0.031191,-0.006975,-0.0096253,-0.0062772,-0.0014014,-0.0092398,-0.0022808,-0.0051831,-0.0075479,-0.0059562,-0.0051646,-0.0057914,0.022463,-0.0030643,-0.01601,-0.014277,-0.0059373,-0.0025429,-0.0024028,-0.0093015,-0.003976,-0.0019107,-0.0086768,-0.0080623,-0.0042987,-0.0010995,-0.0013537,-0.001763,0.064996,-0.0048596,0.1493,-0.00092277,-0.005187,-0.0020367,-0.0012919,-0.00093387,-0.0014106,-0.0075877,-0.004345,0.016517,5.7272e-05,-0.0015507,0.17911,-0.00070956,-0.0047416,-0.0026811,-0.0018343,-0.0057193,-0.0015508,-0.0012261,0.028502,-0.00050793,-0.01353,-0.01467,-0.0016604,-0.0025509,-0.00082222,-0.0010732,-0.0018235,-0.00071022,-0.00071301,-0.0043694,-0.00086542,-0.00366,-0.00069698,-0.00055145,-0.0011224,-0.0051001,0.17954,-0.00012339,-0.0077819,-0.00064871,-0.00047333,-0.00096854,-0.0020315,0.0078287,0.036609,-0.0013744,-0.0025822,-0.00094022,-0.0022422,-0.0077954,-0.00053191,0.039277,-0.00061105,-0.0017355,0.023944,-0.0056728,-0.0010542,-0.0083753,-0.001958,-0.0020245,-0.0019483,-0.0011755,-0.0036479,-0.0018547,-0.0014479,-0.0021483,-0.001174,-0.00075805,-0.0011445,0.0086755,-0.00084394,-0.0034761,-0.0018827,-0.0028666,-0.0018653,-0.0017598,-0.0036614,-0.00089335,-0.0015974,-0.0025998,-0.000968,0.03487,-0.0019504,-0.00077957,-0.00054007,-0.00028794,-0.00061116,-0.0008003,-0.00082213,-0.002514,-0.002958,-0.0020872,-0.00047445,-0.0012713,-0.0017885,-0.0010376,-0.002377,-0.0007001,-0.00042891,-0.0084776,-0.0042158,-0.00096394,-0.0024923,-0.00052333,-0.00036846,-0.00031749,-0.0013182,-0.00081633,-0.0016499,-0.00038078,-0.00052652,-0.0018575,-0.0026282,-0.001866,-0.0010083,-0.0011446,-0.0006967,-0.0048564,-0.0008342,-0.00057152,-0.0010236,-0.0027228,-0.00094942,-0.00032402,0.036852,-0.0036989,-0.0018243,-0.0013401,-0.00052925,-0.00094958,-0.00054842
0.52332,0.015955,0.022023,0.0023425,0.021749,0.22078,0.10158,0.0028334,-0.0083371,0.018012,0.020978,0.014961,0.10909,-0.00064664,0.056116,-0.27736,-0.013763,-0.012079,-0.0060831,0.0014591,0.021082,-0.0010738,-0.00082067,0.052018,0.0093152,-0.20838,0.00036182,0.0046103,-0.0045564,0.0055941,-0.26864,-0.4992,0.020176,-0.0011124,0.0039662,-0.25465,-0.0022239,0.0099631,-0.00062823,-0.0032804,-0.0060593,-0.001645,0.0037106,-0.0033942,0.0043574,0.0032339,-0.0013908,-0.0065416,0.0019876,0.0079203,-0.0025536,-0.0014186,0.0010798,-0.0037695,0.0065907,-0.0015937,-0.0012227,0.0034705,-0.001335,0.00019532,-0.0015329,0.00015062,-0.001189,-0.00057349,-0.0017767,0.089988,0.0012356,0.17991,-0.0002139,0.001095,-0.00093822,-0.0013693,-0.00088169,0.00023276,0.00021703,0.00018978,-0.024729,0.004266,-0.0011069,0.21784,4.4298e-05,0.0011241,0.0024795,-0.00055547,0.0029275,-0.00074453,-0.0011606,-0.023527,-0.0013891,0.00067402,0.0034693,0.0064702,-0.00043083,-0.00018592,-0.0011096,-0.0020607,-0.00089727,0.00032812,0.0010472,0.0003638,-8.4351e-05,-0.00077732,0.00013337,-6.5202e-05,0.0031099,0.21777,-0.00062731,0.0012561,-0.00055342,0.00073513,0.0027977,0.0020568,0.011781,0.012696,-0.0014061,0.0028089,-9.3276e-05,0.00092452,-0.00058902,-0.00069746,0.004693,-1.6854e-05,0.00023009,-0.032166,0.0013691,-0.0010247,0.00012792,-0.00043217,-0.0021045,-0.0022865,-5.8091e-05,0.001358,-0.00065594,2.7286e-05,0.0019096,-0.0002206,-0.00055928,0.0019241,0.0096085,0.00065504,0.00051625,0.00072825,0.0013875,9.3193e-05,-0.00031259,-0.0037084,-0.0013256,0.0026351,0.00050119,-0.00028709,0.018433,0.0011666,-6.0478e-05,-0.00038765,0.0001845,-0.00070107,0.00011087,-7.9177e-05,0.0025478,0.0010411,-0.00066689,-0.00035278,0.00048682,0.0032675,-0.00087748,0.00046207,-0.00078881,-0.00078372,-0.0019433,0.0018407,-0.00034719,0.0014929,8.7585e-05,8.104e-05,-0.00044116,0.0006862,-0.0009413,-0.0015622,0.00022117,7.8839e-05,-0.0023911,-0.006676,0.0019588,0.00026399,-0.00061271,0.00034539,0.00099074,-0.00043705,-0.00097511,-8.5076e-05,0.00032448,-0.00034467,-0.00076852,0.0034324,0.0019365,-0.0015267,-0.006968,0.00017945,-2.5991e-05,-0.0005623
0.097666,0.0058425,0.086213,0.0028128,0.082702,-0.07432,-0.051649,0.029349,-0.022238,0.083506,0.056409,0.056267,0.83939,-0.020036,0.43724,0.069351,-0.0032063,-0.022659,-0.012195,-0.0099524,0.074073,-0.002549,-0.0040785,-0.011342,0.034129,0.042212,-0.0021226,-0.013912,-0.012687,0.0017796,0.061532,0.1151,-0.022827,-0.0084259,-0.0062076,0.06288,-0.0055466,-0.0048995,0.0017267,-0.010979,-0.010797,-0.004409,0.0045073,-0.0069216,-0.0051928,0.001297,-0.0050624,0.0086653,-0.001234,-0.024483,-0.0064539,0.026348,-0.0031217,-0.00029776,-0.0080496,-0.0040759,-0.031316,0.042745,-0.003633,0.003634,-0.0089451,-0.0048003,-0.0040063,-0.0030347,-0.0028927,-0.049256,0.0082186,-0.045219,-0.0031595,0.015049,-0.0043619,-0.0041291,-0.0029674,-0.0015134,-0.0073854,0.0071465,0.0036722,0.014874,-0.0038936,-0.05493,-0.0013161,0.01602,0.015702,-0.0029458,-0.0087741,-0.0029707,-0.003262,0.0078078,-0.0028598,-0.0065777,-0.0072821,0.022476,-0.0010264,-0.0030341,-0.0029099,-0.0040699,-0.0031178,-0.0012634,-0.0035735,-0.0012428,-0.0065812,-0.0022354,-0.0010471,-0.002523,0.004293,-0.055569,-0.0032612,-0.0051481,-0.0018016,-0.0013003,0.0087382,0.01697,0.0098239,0.00039675,-0.0025587,0.022313,-0.00137,-0.0018128,0.0030253,-0.0025058,-0.0041373,-0.00092768,-0.0023942,0.0079224,0.0014294,-0.0026031,-0.003671,-0.0021919,-0.0044652,-0.0032073,-0.0017958,0.011276,-0.0022213,-0.0014379,0.0069411,-0.0016011,-0.0020369,0.014208,0.010156,-0.0017941,-0.0050526,0.0037121,-0.00092456,-0.0025752,-0.0013354,-0.0049151,-0.0021168,0.018981,-0.0017967,-0.0017321,-0.0040332,0.011574,-0.0024606,-0.0010599,-0.00047477,-0.0020864,-0.00078316,-0.0027391,0.016025,0.0080821,-0.0041722,-0.0012438,-0.0013128,0.010064,-0.0016682,-0.0026137,-0.0036448,-0.0021336,-0.010736,0.0029388,-0.0014373,-0.0019188,-0.001383,-0.0011906,-0.0015123,-0.0014946,-0.0025901,-0.0021245,-0.00060963,-0.00026291,-0.0037271,-0.002365,0.017756,-0.00089444,-0.0017616,-0.0010752,0.00094535,-0.0010381,-0.0032629,-0.0022473,-0.0028142,-0.0023198,-0.0011159,0.0019975,0.00041028,-0.0022478,0.0087736,-0.00070907,-0.0020248,-0.0013761
-0.21848,0.00789,-0.048191,0.012232,-0.056827,0.038328,0.6515,-0.0052007,-0.038166,-0.02962,-0.063347,-0.038787,0.10438,-0.016926,0.055063,0.0086813,-0.017792,-0.023834,-0.013684,0.02001,-0.054465,-0.0087293,-0.010056,0.0027794,-0.0054667,-0.0011136,0.0014292,0.026352,-0.022546,0.071612,0.0061275,0.014714,-0.12695,-0.011972,0.0023481,0.011199,-0.0059328,0.0042085,0.0027228,-0.01495,-0.017367,-0.0029248,0.0047348,-0.0076541,0.091212,0.0095168,-0.0070823,0.0016119,0.020631,-0.0032203,-0.0081855,-0.041889,-0.0069424,0.00043241,-0.018318,-0.0038681,0.42761,0.0037258,-0.0040288,0.0097119,0.023,-0.0069459,-0.0034829,-0.0019451,-0.0029433,0.50018,0.0035466,-0.016068,-0.002077,-0.0026014,-0.0046466,-0.0031661,-0.0025119,-0.0010265,-0.0061479,0.0058587,0.011498,-0.0064563,-0.0040043,0.0086164,-0.00046773,0.0066908,-0.0018022,-0.0026628,0.10335,-0.0023686,-0.0034953,-0.031601,-0.0022372,-0.0033562,-0.0030659,-0.003023,-0.001466,-0.0017408,-0.0018922,-0.0041528,-0.001931,-0.0003421,-0.0030717,-0.0004375,-0.005191,-0.0017132,-0.00037375,-0.0018901,0.00089584,0.0072773,-0.0016306,0.02314,-0.0016832,-0.0035122,-0.010876,0.0049198,-0.063697,-0.018112,-0.0030094,0.0073442,-0.001073,-0.010788,0.0021284,-0.0028654,-0.012393,-0.00078636,-0.0031664,0.0044821,0.0029143,-0.0040221,-0.0075719,-0.0027131,-0.004325,-0.0061125,-0.0012446,0.0032163,-0.0023466,-0.0013549,-0.0016575,-0.0014911,-0.0021231,-0.0007165,-0.058715,-0.001023,-0.00060402,0.0028861,-0.00014468,-0.0011671,-0.0014207,-0.0089077,-0.0030454,0.004977,-0.0023527,-0.00072804,0.051733,0.0012329,-0.0011829,-0.00091309,-0.00027283,-0.0017933,-0.00023746,-0.0017535,0.0075001,-0.0084218,-0.0044194,-0.0013216,-0.00020202,-0.0012236,-0.0024241,-0.0049296,-0.0023974,-0.0019019,0.01183,-0.0023482,-0.0013319,0.0014596,-0.00097389,-0.00075712,-0.0010904,0.00163,-0.0024565,-0.0027522,-9.3834e-05,-0.0047657,-0.0076309,-0.0093985,0.0030209,-0.00041709,-0.0016496,-0.00052164,0.0010763,-0.0012699,-0.0022697,-0.0012237,0.0059716,-0.0022652,-0.0010147,-0.01256,8.7573e-05,-0.0033542,0.0020818,-0.00053389,-0.0010311,-0.0010659
0.30854,-0.00095231,0.1686,-0.063307,0.18659,-0.30137,0.12328,-0.074218,0.078789,0.11256,0.22182,0.14269,-0.13258,-0.3572,-0.066103,0.056003,-0.052858,-0.0080803,-0.0038808,-0.26236,0.16978,-0.041777,-0.04972,-0.0043137,0.0056104,-0.033504,-0.0068834,-0.02537,0.049281,0.030386,0.04613,0.083193,0.39211,0.016691,-0.045312,0.023346,0.0028663,0.0044385,-0.02106,-0.013923,-0.0010633,-0.0035928,-0.033365,0.0080865,0.11319,-0.014632,-0.0052981,-0.041085,-0.010675,0.017446,0.0011581,0.018203,-0.033827,-0.0031212,-0.016283,-0.00040991,0.18581,-0.0054054,-0.0006554,-0.023603,-0.01469,0.0099614,0.0019952,-0.00023687,-0.00053341,0.1064,-0.010219,-0.08107,0.0025857,-0.013162,0.0026412,0.00055997,0.0011565,-0.0018199,-0.0042295,-0.026028,-0.01305,0.038075,0.0032359,-0.10651,0.00020127,-0.013468,-0.0010245,0.00091488,0.04678,-0.0016719,0.0035845,0.11978,0.00095521,-0.066538,-0.048614,0.011725,-0.0016457,0.0011346,-0.00076507,-8.1038e-05,0.00056017,-0.00060358,-0.0021063,-0.0012489,0.0027976,0.00040918,-0.0001108,0.0027743,-0.015607,-0.099808,0.0017006,0.0096621,0.00075367,0.0040486,0.034905,-0.0026173,0.20171,-0.028718,0.0012914,-0.0093816,-0.00070179,0.023783,-0.027178,0.0057593,0.00098707,-0.00010931,0.0020928,-0.033245,0.00028301,0.0087996,-0.037296,-0.00035793,0.0036063,0.0096918,0.0035479,-0.0084832,-0.0016149,-0.00057595,0.0039999,-0.00096657,0.0019373,0.00086495,0.18992,0.00049026,0.0061853,-0.010834,-0.00046205,-0.0013772,-0.0017672,-0.0047343,0.0037221,-0.0020555,-0.00085885,-0.0017644,-0.042175,-0.0013889,5.9721e-05,0.00050442,0.00031347,0.0018916,-0.000922,0.00094422,-0.0046139,0.024842,0.0029029,0.0013461,0.0013294,0.007121,0.0016215,0.0071167,0.0019642,0.0024523,0.0025803,-0.0067031,4.6662e-05,-0.0026148,0.0013019,0.0013168,0.001071,0.00056701,0.0019181,7.1803e-05,-0.00039049,0.012453,0.013752,0.042889,-0.0035578,-0.001256,0.00019,0.00026513,-0.01151,-0.0004912,0.0014697,0.00022369,-0.011722,0.0025946,-0.00062231,-0.025373,-0.0088909,0.0012255,-0.011952,0.00024831,-0.00014041,-0.00035362
0.18088,0.011711,0.14014,0.12758,0.16627,-0.10436,0.10441,0.16138,-0.070354,0.094639,0.159,0.098166,-0.092654,0.60352,-0.043955,0.039754,0.097013,-0.12644,-0.048898,0.43685,0.11103,0.047991,0.053461,-0.0034025,0.031145,0.10978,0.0018841,-0.079992,-0.0395,0.029153,0.031273,0.024831,0.10116,-0.022276,0.09374,0.0088178,-0.020899,0.0028082,0.046884,-0.043525,-0.070036,-0.011624,0.024414,-0.026828,0.070767,0.013257,-0.025254,0.072422,0.027967,-0.020822,-0.030123,0.081793,0.013387,-0.005173,0.16802,-0.014988,0.056308,-0.0021144,-0.010155,0.021013,0.060519,-0.010815,-0.01342,-0.009734,-0.010876,0.03825,0.014757,-0.051796,-0.0095112,0.018669,-0.011579,-0.012672,-0.010386,-0.0041636,-0.022198,0.032686,0.02855,0.024452,-0.012728,-0.063927,-0.0026733,0.018233,0.0013854,-0.008354,0.010041,-0.0079856,-0.011387,0.057493,-0.010906,0.091426,0.071883,0.0015678,-0.010459,-0.0095545,-0.0085748,-0.016712,-0.011311,-0.0030707,-0.01777,-0.0031993,-0.024297,-0.0092727,-0.0029778,-0.0046069,0.0053607,-0.069724,-0.0098722,0.0028401,-0.0048457,-0.0010988,0.021117,-0.0029961,0.12443,-0.0016991,-0.0091319,0.0092422,-0.0026919,0.018349,0.021107,-0.0076427,0.008464,-0.0012844,-0.0082756,0.017422,0.01766,-0.0075231,0.045992,-0.0064218,-0.019408,-0.013199,-0.00294,0.019391,-0.0094654,-0.003592,0.0026437,-0.0035139,-0.0062257,0.00086402,0.11487,-0.0039271,0.0095755,0.016144,0.01011,-0.0035923,-0.0022798,-0.048105,-0.0084586,-0.00084164,-0.0050578,-0.0069868,-0.0058133,-0.0069897,-0.0071515,-0.0033219,-0.00088778,-0.0073135,-0.0040543,-0.0087368,-0.0042701,0.01291,-0.01348,-0.0034018,-0.0026726,0.0047789,-0.0063792,-0.0051131,-0.012443,-0.0081287,0.044016,0.0045115,-0.0050068,-0.0019188,-0.0034849,-0.0028937,-0.0054776,-0.0027193,-0.0077519,-0.0049457,-0.0014106,0.0045086,-0.016469,0.073732,0.0018982,-0.0023369,-0.0053168,-0.0028675,-0.0020432,-0.005868,-0.011903,-0.0062654,0.012439,-0.0069985,-0.0042737,-0.012765,0.0020065,-0.0089208,0.021528,-0.0015114,-0.0060555,-0.0041457
